Category,ID,Contents,Tags,Tags_sum,Tags_count,Tags_rate,Likes,Scaled_likes
햄버거,kim_jongyeon_ilil_kim22,버거킹 태어나서 처음으로 왔는데요  친구 덕분에 햄버거 맛있게 잘먹었다   빵 그리고 패티 커서 세트하나먹어도배부르네 역시 너무좋다 버거킹 최고  ,,0,0,0.0,47,0.0061094501494865
햄버거,eun_jin0655, eun_jin0655     혹시나 문제가 되신다면 연락주시면 삭제하겠습니다                                      다이어트 후기 맛집  문의는 카톡 eowk4197 프로필링크 클릭  DM                                     햄버거  수제버거  수제버거맛집  카레  카레맛집  카레라이스  아스파라거스  떡볶이  족발  족발맛집,"#햄버거, #수제버거, #수제버거맛집, #카레, #카레맛집, #카레라이스, #아스파라거스, #떡볶이, #족발, #족발맛집",10,7,70.0,2,0.0002599766021058
햄버거,_smilagain,주말   필사적으로           햄버거  커피  양림동  좋아요  좋반  좋아요반사  팔로우  맞팔  선팔  좋아요테러,"#햄버거, #커피, #양림동, #좋아요, #좋반, #좋아요반사, #팔로우, #맞팔, #선팔, #좋아요테러",10,2,20.0,56,0.0072793448589626
햄버거,zlxlaka98,노랑별이 익숙하다 했더니    Carl s Jr 라는군  ㅎㅎ 렛츠고  Egypt  Cairo 햄버거  치즈버거  버섯버거  치킨버거  Burger  FrenchFries,"#렛츠고, #Egypt, #Cairo, #햄버거, #치즈버거, #버섯버거, #치킨버거, #Burger, #FrenchFries",9,5,55.56,5,0.0006499415052645
햄버거,hee_hb, 번패티번  햄버거 2종육향 가득한 수제버거는 당연히 맛있겠지만나는 그냥 롯데리아 불고기버거도 너무 좋다,"#번패티번, #햄버거",2,2,100.0,46,0.0059794618484336
햄버거,vkqk808,마카롱 마카롱  햄버거,"#마카롱, #햄버거",2,2,100.0,17,0.0022098011178993
햄버거,mondsichel1130, 今日は親サムライマック美味でした    マック  サムライマック  ハンバ ガ   samuraimc  mcdonald  dinner  맥도널드  햄버거,"#マック, #サムライマック, #ハンバ?ガ?, #samuraimc, #mcdonald, #dinner, #맥도널드, #햄버거",8,4,50.0,8,0.0010399064084232
햄버거,71kcal_,번부터 고기까지 홈메이드 풀드포크버거향신료 여러가지 써볼까해서이것저것 주문하다가연구할겸 케이쥰스파이스도같이 주문했다향신료들을 줄세워놓고뭘할까하다가 떠오른 햄버거이왕하는겸 빵까지 다만들자해서브리오슈번부터 시작버터를 잔뜩넣은 반죽을 냉장고에서저온 숙성시켰는데 베란다에 빼놓은냉장고 온도가 추운날씨탓 너무 낮았는지16시간 숙성시킨 반죽이 많이 부풀지는 않았더라이때문인지 더폭신했으면 하는 빵이 조금 아쉽게 나왔고풀드포크는 케이준스파이스에 소금 설탕 정도 더해서 럽을 만든뒤오븐에 네시간 반 던져놨다친구가 캐리해준빅맥맛이 나는 하인즈 버거소스반가른 햄버거번 잘찢은고기계란 우유붓고녹인체다치즈한탑한탑 쌓아 조립하고미국감성나라고 버드와이져 두캔 세워놓고는 찍어보았다내가 버거집을 차리면 이런느낌이려나ㅎㅎ 수제버거 햄버거 풀드포크 브리오슈,"#수제버거, #햄버거, #풀드포크, #브리오슈",4,4,100.0,69,0.0089691927726504
햄버거,ganatel52,이러고 논다 ㅎㅎ오늘은 햄버거를 꼭 먹어야겠어        주말 가나텔 땡겨 햄버거 버거킹,"#주말, #가나텔, #땡겨, #햄버거, #버거킹",5,3,60.0,21,0.002729754322111
햄버거,g_bang_93,   밥 하기 귀찮   배달              주말 쉬자 밥 차려먹기귀찮아 배달의민족 gogo 롯데리아 햄버거    직화불고기 불고기4dx 잘먹었다 배부름 한끼해결 소소한 오늘의 먹부림 일상 내돈내산 음식 음식사진 먹방 food 먹스타그래머 맛스타 먹팔 소통 좋아요 좋반 good,"#주말, #쉬자, #밥, #차려먹기귀찮아, #배달의민족, #gogo, #롯데리아, #햄버거, #??, #직화불고기, #불고기4dx, #잘먹었다, #배부름, #한끼해결, #소소한, #오늘의, #먹부림, #일상, #내돈내산, #음식, #음식사진, #먹방, #food, #먹스타그래머, #맛스타, #먹팔, #소통, #좋아요, #좋반, #good",30,2,6.67,60,0.0077992980631743
햄버거,best88happy,      햄버거     햄버거  hamburger  burger  堡煎牛肉    牛肉 堡  ハンバ ガ   バ ガ   hamburguesa  der Hamburger 음식      푸드  맞팔선팔  카페  맛집  핫플  stake  cafe  daily  americano  여행  일상  food  like  팔로우  follow  tour  coffee  커피  cake  좋아요,"#햄버거, #hamburger, #burger, #?堡煎牛肉?, #?牛肉?堡, #ハンバ?ガ?, #バ?ガ?, #hamburguesa, #der, #음식????, #푸드, #맞팔선팔, #카페, #맛집, #핫플, #stake, #cafe, #daily, #americano, #여행, #일상, #food, #like, #팔로우, #follow, #tour, #coffee, #커피, #cake, #좋아요",30,5,16.67,11,0.0014298713115819
햄버거,burger_signal,영대 수제버거하면 버거시그널을 빼놓고 얘기할수 없겠지요      두툼한 100 소고기패티에 사진도 잘나오는 수제 레드번과 함께라면 그시간이 특별해지는 마법같은 순간       육즙이흘러내리는 소고기패티를 경양식집에서 느끼는 것처럼 이쁜접시에 드립니다   버거시그널영대점  버거시그널  버거시그널계대점  영대맛집추천  영남대역맛집 햄버거  수제버거  대구햄버거  대구맛집,"#버거시그널영대점, #버거시그널, #버거시그널계대점, #영대맛집추천, #영남대역맛집, #햄버거, #수제버거, #대구햄버거, #대구맛집",9,9,100.0,18,0.0023397894189522
햄버거,ira_gomam,아침부터 햄버거 마싯지요 포장해놓고 안먹은 햄버거는 오븐에 살짝데울동안고구마도 튀기고 그냥먹음 서운하니까치즈에 우유만 섞어 짜지않게 체다치스소스 부어먹기아침부터 칼로리무슨일이니 ㅋㅋㅋㅋ애들은 계란삶아달래서 계란이랑 튀긴고구마아 웬일로 안싸우고 노는 고남매들 곧 싸우는소리가 들리겠죠날씨도 흐릿흐릿한게 딩굴딩굴 소파와 붙어있어야겠어요즐거운 주말보내셔요   모닝햄버거,#모닝햄버거,1,2,200.0,450,0.0584947354738073
햄버거,ohoh_bulldog, ohoh 불독  배달특급 입점 불독이 배달특급에 입점하였습니다 배달가능지역 성수동 화양동 자양동 사근동행당동 배달팁 1500원 성수동 일부지역 많은 이용 부탁드립니다   ,,0,0,0.0,547,0.0711036006759391
햄버거,showhost_ljh,흔한  토요일  일상 일하고 배고파서  쉑쉑버거 냠냠미 글라스와인 을 팔길래  햄버거 와 마리아쥬 ㅋ 버거를 허겁지겁먹는데 와인은 천천히 음미하는 술이라 저는 맞지않는것같아요 ㅎㅎ특히나 미국식버거와는    2023년  한국경제tv  건강매거진 첫방송  일스타그램  임지현아나운서 벨벳헤어핀  피에몬테쥬얼리,"#토요일, #일상, #쉑쉑버거, #글라스와인, #햄버거, #2023년, #한국경제tv, #건강매거진, #일스타그램, #임지현아나운서, #벨벳헤어핀, #피에몬테쥬얼리",12,3,25.0,26,0.0033796958273755
햄버거,wagoo.wagoo_burger,Cheese Burger                                                                                                                            hamburger  chiangmai  햄버거  치앙마이먹방  치앙마이  버거  치앙마이여행                                       ,"#?????????????, #??????????, #???????, #??????????????, #???????????????, #???????????????????, #???????????, #???????????, #hamburger, #chiangmai, #햄버거, #치앙마이먹방, #치앙마이, #버거, #치앙마이여행, #??????, #????????????, #???????????????",18,3,16.67,5,0.0006499415052645
햄버거,wo_olso,부지런한 사람만 먹을 수 있다는 맥모닝    맥도날드  맥모닝    베이컨 에그 맥모닝 세트  4 300부드러운 번과 치즈 그리고 포글포슬한 계란   짭쪼름한 베이컨그리고 겉바속촉 해시브라운 조합은아침을 보내기에 완벽한 한끼입니다  부지런한 사람만 먹을 수 있다는맥모닝 오늘 처음먹어봤는데요   앞으로 더 부지런하게 살아야겠습니다      왜냐하면  너무 맛있거든요      햄버거  아침식사  맥모닝세트  베이컨  커피  아침  아침식단  식단  식단일기  선팔  맞팔  소통  데일리  겨울  미라클모닝  한끼  먹방  먹팔  먹스타맞팔  먹방스타그램  food  instagood  like  좋아요  좋아요반사  맛집  맛스타그램  맛있다,"#맥도날드, #맥모닝, #햄버거, #아침식사, #맥모닝세트, #베이컨, #커피, #아침, #아침식단, #식단, #식단일기, #선팔, #맞팔, #소통, #데일리, #겨울, #미라클모닝, #한끼, #먹방, #먹팔, #먹스타맞팔, #먹방스타그램, #food, #instagood, #like, #좋아요, #좋아요반사, #맛집, #맛스타그램, #맛있다",30,2,6.67,119,0.0154686078252957
햄버거,pigging.zip,2023 01 07 brunch 맥도날드 딜리버리 신혼부부 신혼밥상 해장용 햄버거 빅맥 감자튀김 제로콜라 오레오 맥플러리 잘먹었습니다,"#맥도날드, #딜리버리, #신혼부부, #신혼밥상, #해장용, #햄버거, #빅맥, #감자튀김, #제로콜라, #오레오, #맥플러리, #잘먹었습니다",12,2,16.67,29,0.0037696607305342
햄버거,bonsoioean,매일 직접 만드는 육즙 터지는 100  소고기 패티  탱글탱글 식감이 입안에서 터지는 100  수제 새우패티  폭신폭신 버터향 넘치는 부드러운 브리오쉬번  그리고 신선한 야채 가득한 리얼수제버거  햄버거에 사용되는 모든 패티는 100  수제로 만들고 있어요    야구장  피크닉  아이들 간식으로 꼭 주문해볼 가치가 있는 곳    잠실 데이트 맛집으로도 추천    케이트버거  올림픽로 35길 124 장미상가A동 B1 13호  02 2202 7667  월 토 10 30 21 00 잠실맛집  잠실역맛집  송파맛집  잠실맛집추천  잠실수제버거  수제버거  수제버거맛집  수제버거전문점  단체주문  단체도시락주문  버거맛집  롯데월드맛집  햄버거  햄버거스타그램  광고 ,"#잠실맛집, #잠실역맛집, #송파맛집, #잠실맛집추천, #잠실수제버거, #수제버거, #수제버거맛집, #수제버거전문점, #단체주문, #단체도시락주문, #버거맛집, #롯데월드맛집, #햄버거, #햄버거스타그램",14,14,100.0,26,0.0033796958273755
햄버거,kimhayun__1234, 내가만들었지만    너무못만들었다 가루쿡 햄버거 감자튀김 콜라 미술   ,"#내가만들었지만..., #너무못만들었다, #가루쿡, #햄버거, #감자튀김, #콜라, #미술(?)",7,2,28.57,2,0.0002599766021058
햄버거,friendlyleung,2022   10   07 점심                   ________________________ lunch  burger  wagyu  beef  egg  unagi  rice  fries  cola  jmt  yummy  lifestyle  daily  점심  햄버거  고기  계란  장어  밥  감자튀김  콜라  냠냠  먹스타그램  맛스타그램  맛있다  존맛  좋아요  라이프스타일  일상  데일리,"#lunch, #burger, #wagyu, #beef, #egg, #unagi, #rice, #fries, #cola, #jmt, #yummy, #lifestyle, #daily, #점심, #햄버거, #고기, #계란, #장어, #밥, #감자튀김, #콜라, #냠냠, #먹스타그램, #맛스타그램, #맛있다, #존맛, #좋아요, #라이프스타일, #일상, #데일리",30,3,10.0,14,0.0018198362147406
햄버거,hongcha87_,  grill210burger 그릴210버거 수제버거 햄버거 송파맛집이 정도는 되어야 수제버거지감튀도 굵고 맛있,"#grill210burger, #그릴210버거, #수제버거, #햄버거, #송파맛집이",5,5,100.0,12,0.0015598596126348
햄버거,leo_dont_do_that, 햄버거애들 먹이려면 눈으로 유혹시켜야  이탈리안  포카치아 번으로야채와  버거패티 뚝딱 만들어서가운데 파서 파우치 모양으로만들어보니 비주얼도 괜춘하고나름 맛도 있어서 잘먹네  꿀사자_다이닝  honeylion_dinning,"#햄버거애들, #이탈리안, #포카치아, #버거패티, #꿀사자_다이닝, #honeylion_dinning",6,3,50.0,38,0.0049395554400103
햄버거,muk_so93,인스타 할 시간도 없을 정도로요즘 너무 바쁜데살은 왜 안빠지고    휴무 너무 좋고    케이에프씨 오랜만    햄맥도 오랜만      ,,0,0,0.0,88,0.0114389704926556
햄버거,bijusea, 세운아미안해  햄버거 사갈게 ㅋ 딸이사주는 소고기 야끼니꾸  야끼니꾸용봉직영점 코피 쏟은뒤 먹는 소고기는 꿀맛  관자 새우 로 마무리 도란도란 둘만의시간,"#세운아미안해, #햄버거, #딸이사주는, #소고기, #야끼니꾸, #야끼니꾸용봉직영점, #코피, #꿀맛, #관자, #새우, #도란도란, #둘만의시간",12,2,16.67,63,0.008189262966333
햄버거,worlds_best_burgers, The Capitol Kempinski Hotel   Singapore Capitol Wagyu Beef Burger cheddar cheese  bacon  tomatoes  lettuce  gherkin  onion  brioche bun  capitolkempinski  kempinski  capitolkempinski  kempinski  singapore  burger  햄버거   堡  漢堡              hamburguesa  ハンバ ガ                ,"#capitolkempinski, #kempinski, #singapore, #burger, #햄버거, #?堡, #漢堡, #??????????, #hamburguesa, #ハンバ?ガ?, #?????, #??????",12,4,33.33,4,0.0005199532042116
햄버거,brave_jj_mom,                                 구경이고 뭐고밥먹으러 여기까지 온거지그런거야 밥먹고 그냥 고고         난구경하고쇼핑하고싶다  나혼자오는걸로,"#난구경하고쇼핑하고싶다, #나혼자오는걸로",2,0,0.0,74,0.0096191342779149
햄버거,00__00__jm, 노브랜드  노브랜드버거  청주  동남지구  햄버거  그릴드불고기  미트마니아버거세트  콰트로맥앤치즈버거세트  그린샐러드  콰트로 치즈 완죤 맛있지만그릴드불고기 갓성비갑    그래도 버거킹을 배신할순 없다는 오늘의 다짐    2023 01 07 오후의 일상    ,"#노브랜드, #노브랜드버거, #청주, #동남지구, #햄버거, #그릴드불고기, #미트마니아버거세트, #콰트로맥앤치즈버거세트, #그린샐러드..콰트로",9,5,55.56,4,0.0005199532042116
햄버거,limgogo8282,드디어 해장아      숙취야 좀 없어져라 햄버거 해장 숙취미친놈,"#햄버거, #해장, #숙취미친놈",3,2,66.67,15,0.0019498245157935
햄버거,holmes_foods, 먹스타그램  음식스타그램  맛스타그램  버거스타그램  푸드스타그램  먹방스타그램  먹부림  음식  햄버거  햄버거귀신  롯데리아메뉴추천  더블미라클버거2  리아더블미라클버거  더블미라클버거세트  더블미라클버거2세트  콩고기버거  신메뉴원정대  친환경버거  내돈내산  롯데리아  대체육버거  친환경  포식  잘먹었다  일상  소통  좋아요  인친,"#먹스타그램, #음식스타그램, #맛스타그램, #버거스타그램, #푸드스타그램, #먹방스타그램, #먹부림, #음식, #햄버거, #햄버거귀신, #롯데리아메뉴추천, #더블미라클버거2, #리아더블미라클버거, #더블미라클버거세트, #더블미라클버거2세트, #콩고기버거, #신메뉴원정대, #친환경버거, #내돈내산, #롯데리아, #대체육버거, #친환경, #포식, #잘먹었다, #일상, #소통, #좋아요, #인친",28,13,46.43,16,0.0020798128168464
햄버거,__joominjung__,자이온 2호점에서    photo by  zri_____,,0,0,0.0,149,0.0193682568568828
햄버거,teddy.hong, 난 햄버거 먹을 때 제일 힘난다  ㅋ주말 저녁 돌아다니다가 집 근처에 새로 오픈한  힘난다버거 에 방문  친절하신사장님 과 깨끗한 인테리어  힙한 음악까지  맛있게 먹고 갑니다  자주 올게욥ㅋ 수제버거  햄버거  햄버거맛집  버거맛집  금천구  맛점  맛저  주말  burger  감자튀김  후렌치후라이  2023  현대지식산업센터  독산지식산업센터  힘난다  cheerup  eatandcheerup  salad  fries  Originalamericanburger  연애하는부부  hello2023  데이트  데이트맛집  일상  daily  맛집탐방  소통,"#힘난다버거, #친절하신사장님, #수제버거, #햄버거, #햄버거맛집, #버거맛집, #금천구, #맛점, #맛저, #주말, #burger, #감자튀김, #후렌치후라이, #2023, #현대지식산업센터, #독산지식산업센터, #힘난다, #cheerup, #eatandcheerup, #salad, #fries, #Originalamericanburger, #연애하는부부, #hello2023, #데이트, #데이트맛집, #일상, #daily, #맛집탐방, #소통",30,8,26.67,49,0.0063694267515923
햄버거,yujjdrgsef,매일 직접 만드는 육즙 터지는 100  소고기 패티  탱글탱글 식감이 입안에서 터지는 100  수제 새우패티  폭신폭신 버터향 넘치는 부드러운 브리오쉬번  그리고 신선한 야채 가득한 리얼수제버거  햄버거에 사용되는 모든 패티는 100  수제로 만들고 있어요    야구장  피크닉  아이들 간식으로 꼭 주문해볼 가치가 있는 곳    잠실 데이트 맛집으로도 추천    케이트버거  올림픽로 35길 124 장미상가A동 B1 13호  02 2202 7667  월 토 10 30 21 00 잠실맛집  잠실역맛집  송파맛집  잠실맛집추천  잠실수제버거  수제버거  수제버거맛집  수제버거전문점  단체주문  단체도시락주문  버거맛집  롯데월드맛집  햄버거  햄버거스타그램  광고 ,"#잠실맛집, #잠실역맛집, #송파맛집, #잠실맛집추천, #잠실수제버거, #수제버거, #수제버거맛집, #수제버거전문점, #단체주문, #단체도시락주문, #버거맛집, #롯데월드맛집, #햄버거, #햄버거스타그램",14,14,100.0,26,0.0033796958273755
햄버거,burgerily_delish,   burgerhouseuzu_hikifune    _ burgerily  burgerilydelish  burger  burgers  burgersandfries  hamburger  burgerlovers  burgerclub  burgertime  delicious  yummy  delish  ハンバ ガ   햄버거  everydayisburgerday  umami  oishii  hikifune  sumida  sumidaku  tokyo  japan,"#burgerily, #burgerilydelish, #burger, #burgers, #burgersandfries, #hamburger, #burgerlovers, #burgerclub, #burgertime, #delicious, #yummy, #delish, #ハンバ?ガ?, #햄버거, #everydayisburgerday, #umami, #oishii, #hikifune, #sumida, #sumidaku, #tokyo, #japan",22,4,18.18,106,0.0137787599116079
햄버거,iidy,세화리에 위치한 테네시테이블 미국의 정통 햄버거를 맛보고 싶을때    담백하고 맛있습니다       동네맛집  동네소식  정통미국버거 정통미국식  미국식버거  세화맛집 테네시테이블  테네시버거  가볼집 햄버거  미국맛  미국버거는테네시 제주도  제주맛집  맛집정보  세화 제주날씨  제주도가볼곳  배고플때,"#동네맛집, #동네소식, #정통미국버거, #정통미국식, #미국식버거, #세화맛집, #테네시테이블, #테네시버거, #가볼집, #햄버거, #미국맛, #미국버거는테네시, #제주도, #제주맛집, #맛집정보, #세화, #제주날씨, #제주도가볼곳, #배고플때",19,6,31.58,78,0.0101390874821266
햄버거,lovelove_dani_yj,양양에서 먹고 싶은게 햄버거라니   양양_지역특산물_햄버거 사진 찍기도 전에 다은이는 햄버거를 이미 먹고 있다  다은이 버거는 빠진 인증샷  윤재는 양파 뺀 어니언링을 마요네즈에 찍먹   양양  양양여행  양양맛집  양양햄버거  햄버거  햄버거맛집,"#양양_지역특산물_햄버거.사진, #양양, #양양여행, #양양맛집, #양양햄버거, #햄버거, #햄버거맛집",7,8,114.29,11,0.0014298713115819
햄버거,sloth_zzz78, 베네룩스3국 의  네덜란드  풍차 를 보면 왜  돈키호테 가 떠오르는지     라만차 도  스페인 이고  미겔데세르반테스 도  스페인사람 인데    ㅋㅋㅋ 암스테르담 에서 마침  마라톤 을 땀나게 하는 장면도 보고 무엇보다 놀란 것은  햄버거자판기  햄버거 가  자판기 에서 주문이 가능하다니    배가 고프진 않았지만 자판기를 이용하고 싶어서 한개 꿀꺽  ㅋㅋㅋ 하이네켄 도 엄청 마시고  ㅋㅋ시간 관계상  하드락카페 에서는  기념품 만 샀었었나  한잔 했었나    영화에서만 보던 엄청난 사이즈의  체스 판과 말들    다음에 가면 여유를 가지고 한게임 해봐야지  기승전먹을생각 만 가득하구만 ㅋㅋㅋ,"#베네룩스3국, #네덜란드, #풍차, #돈키호테, #라만차, #스페인, #미겔데세르반테스, #스페인사람, #암스테르담, #마라톤, #햄버거자판기, #햄버거, #자판기, #하이네켄, #하드락카페, #기념품, #체스, #기승전먹을생각",18,4,22.22,10,0.001299883010529
햄버거,tongsil2da,오늘도 수제버거가 생각나서 길을 걷다가가성비 좋은 3 900원짜리 프랭크버거 포장주문 했어요언제먹어도 정말 맛있습니다      수제버거맛집  먹스타그램  프랭크버거인증샷  프랭크버거관악구청점  frankburger_official_  프랭크버거  샤로수길맛집  서울대입구역맛집  수제버거  햄버거,"#수제버거맛집, #먹스타그램, #프랭크버거인증샷, #프랭크버거관악구청점, #프랭크버거, #샤로수길맛집, #서울대입구역맛집, #수제버거, #햄버거",9,11,122.22,11,0.0014298713115819
햄버거,keikehi1975251872,매일 직접 만드는 육즙 터지는 100  소고기 패티  탱글탱글 식감이 입안에서 터지는 100  수제 새우패티  폭신폭신 버터향 넘치는 부드러운 브리오쉬번  그리고 신선한 야채 가득한 리얼수제버거  햄버거에 사용되는 모든 패티는 100  수제로 만들고 있어요    야구장  피크닉  아이들 간식으로 꼭 주문해볼 가치가 있는 곳    잠실 데이트 맛집으로도 추천    케이트버거  올림픽로 35길 124 장미상가A동 B1 13호  02 2202 7667  월 토 10 30 21 00 잠실맛집  잠실역맛집  송파맛집  잠실맛집추천  잠실수제버거  수제버거  수제버거맛집  수제버거전문점  단체주문  단체도시락주문  버거맛집  롯데월드맛집  햄버거  햄버거스타그램  광고 ,"#잠실맛집, #잠실역맛집, #송파맛집, #잠실맛집추천, #잠실수제버거, #수제버거, #수제버거맛집, #수제버거전문점, #단체주문, #단체도시락주문, #버거맛집, #롯데월드맛집, #햄버거, #햄버거스타그램",14,14,100.0,26,0.0033796958273755
햄버거,wonypapa_life_planner, 첫줄 주말  토요일  대청소후  오늘의한잔  술한잔해요  혼술 혼술안주  싸이버거  닭다리저번주에 먹다 남기고 냉장고에 일주일 보관 된  햄버거 와  후라이드어제 언제적건지 모를 피자 때문인지 뭔지 탈나서 하루종일 변기와 씨름했는데   ㅎㅎ오늘건 괜찮을까  ㅎㅎ,"#첫줄, #주말, #토요일, #대청소후, #오늘의한잔, #술한잔해요, #혼술, #혼술안주, #싸이버거, #닭다리저번주에, #햄버거, #후라이드어제",12,3,25.0,30,0.0038996490315871
햄버거,burger_life_2022,23  1  5  목  롯데리아 리뉴얼메뉴  리아 미라클버거 Ⅱ시리즈후기미라클버거Ⅱ와 더블미라클버거Ⅱ육고기가 아닌 콩으로 만든 비건버거개인적으로 좋아하지 않으나 리뉴얼되었다고 해서 먹어봄예전보다 특유의 콩고기 특유 가공의 맛은 많이 사라짐구성은 콩고기패티  양상추  양파 토마토와 소스는 위에는  어니언소스 아래는 케찹어니언소스는 크게 잘 안느껴지고 케찹맛이 강함먹다보니 약간 비엔나소시지 맛이 느껴짐   가공의 맛  그리고 고기기름    또는 육즙이라고 해야하나 이게 없다보니 좀 질김더블은 말 그대로 콩고기패티가 두장이고 맛은 그대로  두장이라 좀 더 질긴듯개인적으로 여전히 불호지만점점 패티가 고기와 비슷해져가는 느낌임 먹스타  맛스타그램  버거스타그램  햄버거스타그램  햄버거  버거후기  lotteria  m  롯데리아  롯데리아신메뉴 롯데리아신상  비건버거 리아미라클버거 더블리아미라클버거  lotteria_kr,"#먹스타, #맛스타그램, #버거스타그램, #햄버거스타그램, #햄버거, #버거후기, #lotteria, #m, #롯데리아, #롯데리아신메뉴, #롯데리아신상, #비건버거, #리아미라클버거, #더블리아미라클버거",14,9,64.29,14,0.0018198362147406
햄버거,arisscream_, 20220107틱톡에서 본 레시피급 만들어 봤는데 시상에나 너무 맛있음 ㅠㅠ냉장고에 있는거로 하느라 레시피를 쪼끔 변형시켰지만 그래도 맛남 ㅠㅠ  랍스터버거st 새우버거   nanni xo_s2 님 레시피 참고  재료   새우살  버거용 빵  버터  레몬즙  다진마늘  소금  후추  파슬리가루  마요네즈  그라나파다노치즈버터를 녹인 팬에 다진마늘  새우를 넣고 볶다가 소금 후추로 간 하고 레몬즙을 1스푼 정도 넣는다새우가 다 익으면 그라나파다노치즈를 갉갉해서 넣고 구운 버거 빵에 마요네즈를 발라 속을 채우면 끝   나는 치즈의 꼬릿한 향을 좋아해서 새우를 올린 후에 치즈를 더 갈아서 올려줬당오빠도 진현이도 나도 넘 맛있게 먹은 레시피    새우버거  랍스터버거  뉴욕랍스터버거  햄버거  홈버거  홈쿡  요리,"#새우버거, #랍스터버거, #뉴욕랍스터버거, #햄버거, #홈버거, #홈쿡, #요리",7,6,85.71,39,0.0050695437410633
햄버거,__ri_ho,       49days귀여운건 한번 더      따라딴딴딴  맥도날드 ,,0,0,0.0,42,0.005459508644222
햄버거,ncrew_noggu, 투스트룩 햄버거 맛집 아반떼n 코나n 벨로스터n Neverjustdrive Elantra N Hyundai 차쟁이 차사랑 차모임 직장인  직장인스타그램  직장인취미  직장인그램  instagood  likefoefollow  lfl  fff  f4f  TBT  follow4follow  like,"#투스트룩, #햄버거, #맛집, #아반떼n, #코나n, #벨로스터n, #Neverjustdrive, #Elantra, #Hyundai, #차쟁이, #차사랑, #차모임, #직장인, #직장인스타그램, #직장인취미, #직장인그램, #instagood, #likefoefollow, #lfl, #fff, #f4f, #TBT, #follow4follow, #like",24,2,8.33,39,0.0050695437410633
햄버거,burgereunburger_suyu, 샐러드  사이드  버거운버거  버거운버거수유점  수유맛집  덕성여대맛집  419카페거리  샐러드맛집  치킨  햄버거,"#샐러드, #사이드, #버거운버거, #버거운버거수유점, #수유맛집, #덕성여대맛집, #419카페거리, #샐러드맛집, #치킨, #햄버거",10,4,40.0,16,0.0020798128168464
햄버거,burgereunburger_suyu, 버거운버거  햄버거  버거운버거수유점  덕성여대  덕성여대맛집  수유맛집  치킨추천  수유수제버거  치킨맛집  강북구맛집,"#버거운버거, #햄버거, #버거운버거수유점, #덕성여대, #덕성여대맛집, #수유맛집, #치킨추천, #수유수제버거, #치킨맛집, #강북구맛집",10,6,60.0,9,0.0011698947094761
햄버거,suriya_chandra_cats, 고든램디버거1주년  고든램지버거이벤트  고든램지버거  햄버거  인생에한번쯤은  플렉스  배부름,"#고든램디버거1주년, #고든램지버거이벤트, #고든램지버거, #햄버거, #인생에한번쯤은, #플렉스, #배부름",7,5,71.43,14,0.0018198362147406
햄버거,spaceone_seoul,정통 미국 방식의 100  소고기를 듬뿍 넣은 매콤 짭짤 수제 미트칠리 소스  매운거 좋아하면 고고  ,,0,0,0.0,21,0.002729754322111
햄버거,toyoyo.co.kr,크고 넓은 차량용 테이블차에서 놀 때도 여유로운 테이블카니멀라이프 차량용 원형 테이블 제품 정보는 프로필 링크 클릭 https   smartstore naver com toyoyo products 6370467102,,0,0,0.0,46,0.0059794618484336
햄버거,carnimal_life,크고 넓은 차량용 테이블차에서 놀 때도 여유로운 테이블카니멀라이프 차량용 원형 테이블 제품 정보는 프로필 링크 클릭 https   smartstore naver com toyoyo products 6370467102,,0,0,0.0,20,0.0025997660210581
햄버거,burgereunburger_suyu, 버거운버거수유점  버거운버거  치킨  수유맛집  덕성여대  덕성여대맛집  햄버거  치킨맛집  햄버거추천  베이크,"#버거운버거수유점, #버거운버거, #치킨, #수유맛집, #덕성여대, #덕성여대맛집, #햄버거, #치킨맛집, #햄버거추천, #베이크",10,6,60.0,9,0.0011698947094761
햄버거,burger_life_2022,22  12  29  목  늦은 버거후기 맥도날드 행운버거 시리즈행운버거골드 및 골드스페셜매년연말연시에 나오는 한정메뉴사실 이 버거보다는 같이 출시되는 컬리후라이가 더 인기있음구성은 매우 단순양상추와 고기패티위에는 갈릭소스와 아래에는 불고기소스그냥 불고기버거라고 생각하면 될듯함   패티가 질이 많이 떨어지게 느껴짐 편의점  버거패티수준   그냥 연례행사로 먹어봄골드스페셜은 여기에 해쉬브라운 추가됨그나마 해쉬브라운땜에 먹을만함 먹스타  맛스타그램  버거스타그램  햄버거스타그램  햄버거  버거후기  MCDONALD  mcdonald  맥도날드 맥도날드신메뉴  맥도날드신상  행운버거  행운버거골드  행운버거골드스페셜 컬리후라이  mcdonalds_kr,"#먹스타, #맛스타그램, #버거스타그램, #햄버거스타그램, #햄버거, #버거후기, #MCDONALD, #mcdonald, #맥도날드, #맥도날드신메뉴, #맥도날드신상, #행운버거, #행운버거골드, #행운버거골드스페셜, #컬리후라이",15,9,60.0,14,0.0018198362147406
햄버거,stonbaeb20, ,,0,0,0.0,173,0.0224879760821526
햄버거,zzzi_y0ung, zzzi_y0ung 공감 ㅋㅋㅋ,,0,0,0.0,26,0.0033796958273755
햄버거,__ri_ho,       49days아빠가 좋아하는 맥도날드     ,,0,0,0.0,33,0.0042896139347458
